job.id,submitted,started,done,error,mem.used,batch.id,log.file,job.hash,job.name,repl,time.queued,time.running,problem,algorithm,tags,algo,task,start.hours,end.hours
64,2025-03-25T12:04:45.542700Z,2025-03-25T13:04:04.934800Z,2025-03-25T17:38:24.415800Z,,,54778789_64,job77ad22aa390c5e2ebde0905bd77bffd1.log_64,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,4,3559.39209985733,16459.481000185,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.345406277775765,4.91748433338271
65,2025-03-25T12:04:45.542700Z,2025-03-25T13:04:07.014700Z,2025-03-25T17:26:48.422400Z,,,54778789_65,job77ad22aa390c5e2ebde0905bd77bffd1.log_65,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,5,3561.47199988365,15761.4077000618,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.345984027783076,4.7241528333558
66,2025-03-25T12:04:45.542700Z,2025-03-25T13:04:11.068Z,2025-03-25T17:35:33.723300Z,,,54778789_66,job77ad22aa390c5e2ebde0905bd77bffd1.log_66,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,6,3565.52530002594,16282.655299902,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.347109944489267,4.87006975001759
67,2025-03-25T12:04:45.542700Z,2025-03-25T13:04:15.142400Z,2025-03-25T17:24:16.108200Z,,,54778789_67,job77ad22aa390c5e2ebde0905bd77bffd1.log_67,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,7,3569.59969997406,15600.9658000469,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.348241722252634,4.68184333337678
68,2025-03-25T12:04:45.542700Z,2025-03-25T13:04:05.444600Z,2025-03-25T17:32:01.938900Z,,,54778789_68,job77ad22aa390c5e2ebde0905bd77bffd1.log_68,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,8,3559.90190005302,16076.4942998886,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.345547888941235,4.81124075002141
69,2025-03-25T12:04:45.542700Z,2025-03-25T13:04:04.935700Z,2025-03-25T17:22:48.108500Z,,,54778789_69,job77ad22aa390c5e2ebde0905bd77bffd1.log_69,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,9,3559.39299988747,15523.1728000641,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.345406527784136,4.65739897224638
70,2025-03-25T12:04:45.542700Z,2025-03-25T13:04:04.691700Z,2025-03-25T17:14:24.378800Z,,,54778789_70,job77ad22aa390c5e2ebde0905bd77bffd1.log_70,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,10,3559.14899992943,15019.6870999336,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.345338750018014,4.51747405555513
71,2025-03-25T12:04:45.542700Z,2025-03-25T13:07:36.076400Z,2025-03-25T17:37:39.166500Z,,,54778789_71,job77ad22aa390c5e2ebde0905bd77bffd1.log_71,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,11,3770.53369998932,16203.09010005,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.404056722256872,4.90491508338187
72,2025-03-25T12:04:45.542700Z,2025-03-25T13:07:38.174500Z,2025-03-25T17:36:46.171Z,,,54778789_72,job77ad22aa390c5e2ebde0905bd77bffd1.log_72,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,12,3772.63179993629,16147.9965000153,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.404639527797699,4.89019411113527
73,2025-03-25T12:04:45.542700Z,2025-03-25T13:07:44.101800Z,2025-03-25T17:41:43.075700Z,,,54778789_73,job77ad22aa390c5e2ebde0905bd77bffd1.log_73,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,13,3778.55909991264,16438.9739000797,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.406286000013352,4.97266763892439
74,2025-03-25T12:04:45.542700Z,2025-03-25T13:07:51.170900Z,2025-03-25T17:59:06.290100Z,,,54778789_74,job77ad22aa390c5e2ebde0905bd77bffd1.log_74,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,14,3785.62820005417,17475.1191999912,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.408249638941553,5.26244941671689
75,2025-03-25T12:04:45.542700Z,2025-03-25T13:07:35.930300Z,2025-03-25T17:31:28.335800Z,,,54778789_75,job77ad22aa390c5e2ebde0905bd77bffd1.log_75,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,15,3770.38759994507,15832.4054999352,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.404016138911247,4.8019065555599
76,2025-03-25T12:04:45.542700Z,2025-03-25T13:07:35.910800Z,2025-03-25T17:25:20.657700Z,,,54778789_76,job77ad22aa390c5e2ebde0905bd77bffd1.log_76,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,16,3770.3680999279,15464.7469000816,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.404010722239812,4.69977375004027
77,2025-03-25T12:04:45.542700Z,2025-03-25T13:07:37.737400Z,2025-03-25T17:32:01.629500Z,,,54778789_77,job77ad22aa390c5e2ebde0905bd77bffd1.log_77,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,17,3772.19470000267,15863.8920998573,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.40451811114947,4.81115480555428
78,2025-03-25T12:04:45.542700Z,2025-03-25T13:07:35.911400Z,2025-03-25T17:29:43.021500Z,,,54778789_78,job77ad22aa390c5e2ebde0905bd77bffd1.log_78,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,18,3770.36870002747,15727.1101000309,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.404010888934135,4.77265258338716
79,2025-03-25T12:04:45.542700Z,2025-03-25T13:07:39.733900Z,2025-03-25T17:27:14.793600Z,,,54778789_79,job77ad22aa390c5e2ebde0905bd77bffd1.log_79,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,19,3774.19120001793,15575.0597000122,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.405072694487042,4.73147816671266
80,2025-03-25T12:04:45.542700Z,2025-03-25T13:07:42.999100Z,2025-03-25T17:34:12.096800Z,,,54778789_80,job77ad22aa390c5e2ebde0905bd77bffd1.log_80,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,20,3777.4563999176,15989.097700119,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.405979694459173,4.84739572227001
81,2025-03-25T12:04:45.542700Z,2025-03-25T13:11:17.226600Z,2025-03-25T15:26:05.139200Z,,,54778789_81,job77ad22aa390c5e2ebde0905bd77bffd1.log_81,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,21,3991.68389987946,8087.91260004044,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.465487333337466,2.71212972223759
82,2025-03-25T12:04:45.542700Z,2025-03-25T13:11:17.144600Z,2025-03-25T15:36:15.919900Z,,,54778789_82,job77ad22aa390c5e2ebde0905bd77bffd1.log_82,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,22,3991.60189986229,8698.77530002594,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.46546455555492,2.88179102778435
83,2025-03-25T12:04:45.542700Z,2025-03-25T13:11:41.479900Z,2025-03-25T15:35:51.396300Z,,,54778789_83,job77ad22aa390c5e2ebde0905bd77bffd1.log_83,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,23,4015.93719983101,8649.91640019417,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.472224361101786,2.87497891671128
84,2025-03-25T12:04:45.542700Z,2025-03-25T13:11:17.936400Z,2025-03-25T15:50:30.995200Z,,,54778789_84,job77ad22aa390c5e2ebde0905bd77bffd1.log_84,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,24,3992.39369988441,9553.05879998207,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.46568450000551,3.11931194444497
85,2025-03-25T12:04:45.542700Z,2025-03-25T13:11:21.811600Z,2025-03-25T15:37:39.666500Z,,,54778789_85,job77ad22aa390c5e2ebde0905bd77bffd1.log_85,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,25,3996.2688999176,8777.85490012169,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.466760944459174,2.90505397227075
86,2025-03-25T12:04:45.542700Z,2025-03-25T13:11:15.455800Z,2025-03-25T15:38:19.662400Z,,,54778789_86,job77ad22aa390c5e2ebde0905bd77bffd1.log_86,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,26,3989.9131000042,8824.20659995079,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.464995444483227,2.91616394446956
87,2025-03-25T12:04:45.542700Z,2025-03-25T13:11:15.763100Z,2025-03-25T15:44:56.032500Z,,,54778789_87,job77ad22aa390c5e2ebde0905bd77bffd1.log_87,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,27,3990.22039985657,9220.26940011978,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.46508080555333,3.02626675003105
88,2025-03-25T12:04:45.542700Z,2025-03-25T13:11:15.650Z,2025-03-25T15:43:52.964900Z,,,54778789_88,job77ad22aa390c5e2ebde0905bd77bffd1.log_88,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,28,3990.10730004311,9157.31489992142,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.46504938893848,3.00874797224998
89,2025-03-25T12:04:45.542700Z,2025-03-25T13:11:15.652100Z,2025-03-25T15:29:31.469800Z,,,54778789_89,job77ad22aa390c5e2ebde0905bd77bffd1.log_89,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,29,3990.10940003395,8295.81769990921,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.46504997226927,2.76944377779961
90,2025-03-25T12:04:45.542700Z,2025-03-25T13:11:15.649800Z,2025-03-25T16:00:29.832600Z,,,54778789_90,job77ad22aa390c5e2ebde0905bd77bffd1.log_90,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,30,3990.10710000992,10154.1828000546,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.465049333373706,3.28565566672219
91,2025-03-25T12:04:45.542700Z,2025-03-25T13:14:49.816800Z,2025-03-25T15:29:10.488400Z,,,54778789_91,job77ad22aa390c5e2ebde0905bd77bffd1.log_91,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,31,4204.27410006523,8060.67159986496,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.524540166722404,2.76361561112934
92,2025-03-25T12:04:45.542700Z,2025-03-25T13:15:26.591700Z,2025-03-25T16:07:41.983200Z,,,54778789_92,job77ad22aa390c5e2ebde0905bd77bffd1.log_92,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,32,4241.0490000248,10335.3914999962,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.534755416711171,3.40569750004345
93,2025-03-25T12:04:45.542700Z,2025-03-25T13:15:06.738300Z,2025-03-25T15:55:46.613800Z,,,54778789_93,job77ad22aa390c5e2ebde0905bd77bffd1.log_93,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,33,4221.19560003281,9639.87549996376,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.529240583380063,3.20698377781444
94,2025-03-25T12:04:45.542700Z,2025-03-25T13:14:49.817900Z,2025-03-25T15:47:23.676600Z,,,54778789_94,job77ad22aa390c5e2ebde0905bd77bffd1.log_94,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,34,4204.27519989014,9153.858700037,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.524540472229322,3.06727900001738
95,2025-03-25T12:04:45.542700Z,2025-03-25T13:14:57.558200Z,2025-03-25T15:32:28.308Z,,,54778789_95,job77ad22aa390c5e2ebde0905bd77bffd1.log_95,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,35,4212.01549983025,8250.74980020523,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.526690555546019,2.81856550004747
96,2025-03-25T12:04:45.542700Z,2025-03-25T13:15:17.800400Z,2025-03-25T15:56:44.586600Z,,,54778789_96,job77ad22aa390c5e2ebde0905bd77bffd1.log_96,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,36,4232.25769996643,9686.78620004654,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.532313388917181,3.22308733337455
97,2025-03-25T12:04:45.542700Z,2025-03-25T13:15:17.800400Z,2025-03-25T15:43:39.550800Z,,,54778789_97,job77ad22aa390c5e2ebde0905bd77bffd1.log_97,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,37,4232.25769996643,8901.75040006638,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.532313388917181,3.00502183338006
98,2025-03-25T12:04:45.542700Z,2025-03-25T13:15:01.894800Z,2025-03-25T16:00:34.398600Z,,,54778789_98,job77ad22aa390c5e2ebde0905bd77bffd1.log_98,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,38,4216.35209989548,9932.50380015373,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.52789516667525,3.28692400005129
99,2025-03-25T12:04:45.542700Z,2025-03-25T13:15:01.530800Z,2025-03-25T15:45:37.341700Z,,,54778789_99,job77ad22aa390c5e2ebde0905bd77bffd1.log_99,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,39,4215.98810005188,9035.81089997292,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.527794055607584,3.03774152782228
100,2025-03-25T12:04:45.542700Z,2025-03-25T13:15:01.542600Z,2025-03-25T15:56:49.608Z,,,54778789_100,job77ad22aa390c5e2ebde0905bd77bffd1.log_100,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,40,4215.9998998642,9708.0654001236,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.527797333333227,3.22448216670089
101,2025-03-25T12:04:45.542700Z,2025-03-25T13:18:20.976100Z,2025-03-25T16:01:06.336300Z,,,54778789_101,job77ad22aa390c5e2ebde0905bd77bffd1.log_101,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,41,4415.4333999157,9765.36019992828,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.583195527791977,3.29579558332761
102,2025-03-25T12:04:45.542700Z,2025-03-25T13:18:20.975400Z,2025-03-25T15:38:42.633400Z,,,54778789_102,job77ad22aa390c5e2ebde0905bd77bffd1.log_102,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,42,4415.43269991875,8421.65799999237,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.58319533334838,2.92254477779071
103,2025-03-25T12:04:45.542700Z,2025-03-25T13:18:20.986400Z,2025-03-25T16:05:45.558Z,,,54778789_103,job77ad22aa390c5e2ebde0905bd77bffd1.log_103,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,43,4415.44369983673,10044.5716001987,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.583198388881154,3.37335716671414
104,2025-03-25T12:04:45.542700Z,2025-03-25T13:18:28.026200Z,2025-03-25T15:44:38.631900Z,,,54778789_104,job77ad22aa390c5e2ebde0905bd77bffd1.log_104,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,44,4422.48350000382,8770.60570001602,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.585153888927566,3.02143325004313
105,2025-03-25T12:04:45.542700Z,2025-03-25T13:18:20.984900Z,2025-03-25T15:49:50.482900Z,,,54778789_105,job77ad22aa390c5e2ebde0905bd77bffd1.log_105,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,45,4415.44219994545,9089.49799990654,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.583197972244687,3.10805852777428
106,2025-03-25T12:04:45.542700Z,2025-03-25T13:18:20.975200Z,2025-03-25T15:57:22.487800Z,,,54778789_106,job77ad22aa390c5e2ebde0905bd77bffd1.log_106,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,46,4415.43249988556,9541.51259994507,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.583195277783606,3.23361544443501
107,2025-03-25T12:04:45.542700Z,2025-03-25T13:18:20.979500Z,2025-03-25T16:03:49.792500Z,,,54778789_107,job77ad22aa390c5e2ebde0905bd77bffd1.log_107,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,47,4415.43680000305,9928.81299996376,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.583196472260687,3.34120008336173
108,2025-03-25T12:04:45.542700Z,2025-03-25T13:18:26.210700Z,2025-03-25T15:45:15.737800Z,,,54778789_108,job77ad22aa390c5e2ebde0905bd77bffd1.log_108,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,48,4420.66799998283,8809.52709984779,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.584649583366182,3.03174044443501
109,2025-03-25T12:04:45.542700Z,2025-03-25T13:18:20.975500Z,2025-03-25T15:49:57.806400Z,,,54778789_109,job77ad22aa390c5e2ebde0905bd77bffd1.log_109,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,49,4415.43280005455,9096.83089995384,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.583195361163881,3.11009283337328
110,2025-03-25T12:04:45.542700Z,2025-03-25T13:18:20.975500Z,2025-03-25T15:47:18.652700Z,,,54778789_110,job77ad22aa390c5e2ebde0905bd77bffd1.log_110,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,50,4415.43280005455,8937.67719984055,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.583195361163881,3.0658834722307
111,2025-03-25T12:04:45.542700Z,2025-03-25T13:21:47.800900Z,2025-03-25T16:03:29.765100Z,,,54778789_111,job77ad22aa390c5e2ebde0905bd77bffd1.log_111,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,51,4622.25819993019,9701.96420001984,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.640646861129337,3.3356369166904
112,2025-03-25T12:04:45.542700Z,2025-03-25T13:21:47.800900Z,2025-03-25T16:07:00.089500Z,,,54778789_112,job77ad22aa390c5e2ebde0905bd77bffd1.log_112,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,52,4622.25819993019,9912.28859996796,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.640646861129337,3.39406036112044
113,2025-03-25T12:04:45.542700Z,2025-03-25T13:21:47.802100Z,2025-03-25T16:00:49.562400Z,,,54778789_113,job77ad22aa390c5e2ebde0905bd77bffd1.log_113,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,53,4622.2593998909,9541.76030015945,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.640647194451756,3.29113616671827
114,2025-03-25T12:04:45.542700Z,2025-03-25T13:21:47.797Z,2025-03-25T15:45:27.430800Z,,,54778789_114,job77ad22aa390c5e2ebde0905bd77bffd1.log_114,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,54,4622.25429987907,8619.63380002976,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.640645777781804,3.03498850001229
115,2025-03-25T12:04:45.542700Z,2025-03-25T13:21:47.796800Z,2025-03-25T16:05:45.941600Z,,,54778789_115,job77ad22aa390c5e2ebde0905bd77bffd1.log_115,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,55,4622.25409984589,9838.14480018616,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.64064572221703,3.37346372226874
116,2025-03-25T12:04:45.542700Z,2025-03-25T13:21:55.982200Z,2025-03-25T15:42:27.599600Z,,,54778789_116,job77ad22aa390c5e2ebde0905bd77bffd1.log_116,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,56,4630.43949985504,8431.61740016937,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.642919444441795,2.98503538893329
117,2025-03-25T12:04:45.542700Z,2025-03-25T13:21:47.798300Z,2025-03-25T15:55:35.099200Z,,,54778789_117,job77ad22aa390c5e2ebde0905bd77bffd1.log_117,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,57,4622.25559997559,9227.30089998245,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.640646138919724,3.20378527780374
118,2025-03-25T12:04:45.542700Z,2025-03-25T13:21:47.798300Z,2025-03-25T15:48:43.298500Z,,,54778789_118,job77ad22aa390c5e2ebde0905bd77bffd1.log_118,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,58,4622.25559997559,8815.50020003319,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.640646138919724,3.0893961944845
119,2025-03-25T12:04:45.542700Z,2025-03-25T13:22:17.437600Z,2025-03-25T16:00:17.587700Z,,,54778789_119,job77ad22aa390c5e2ebde0905bd77bffd1.log_119,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,59,4651.89489984512,9480.15009999275,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.648879277772374,3.28225430554814
120,2025-03-25T12:04:45.542700Z,2025-03-25T13:21:47.797Z,2025-03-25T15:39:52.709900Z,,,54778789_120,job77ad22aa390c5e2ebde0905bd77bffd1.log_120,job77ad22aa390c5e2ebde0905bd77bffd1,204f41c7-85be-473b-b06d-b1bb82a9967b,60,4622.25429987907,8284.91289997101,ce2f347d4dd7afc8,run_learner,,torch_linear,MNIST_EMNIST_rot,0.640645777781804,2.9420104722182
121,2025-03-25T12:04:45.542700Z,2025-03-25T13:25:27.312900Z,2025-03-25T13:25:39.447200Z,,,54778789_121,job77ad22aa390c5e2ebde0905bd77bffd1.log_121,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,1,4841.77020001411,12.134299993515,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.701622416708204,0.704993055595292
122,2025-03-25T12:04:45.542700Z,2025-03-25T13:25:27.312700Z,2025-03-25T13:25:39.087600Z,,,54778789_122,job77ad22aa390c5e2ebde0905bd77bffd1.log_122,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,2,4841.76999998093,11.7748999595642,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.70162236114343,0.704893166687754
123,2025-03-25T12:04:45.542700Z,2025-03-25T13:25:29.260800Z,2025-03-25T13:25:41.287200Z,,,54778789_123,job77ad22aa390c5e2ebde0905bd77bffd1.log_123,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,3,4843.71809983254,12.0264000892639,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.702163499991099,0.705504166682561
124,2025-03-25T12:04:45.542700Z,2025-03-25T13:25:27.312100Z,2025-03-25T13:25:39.107900Z,,,54778789_124,job77ad22aa390c5e2ebde0905bd77bffd1.log_124,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,4,4841.76939988136,11.7957999706268,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.701622194449107,0.704898805552059
125,2025-03-25T12:04:45.542700Z,2025-03-25T13:25:27.312100Z,2025-03-25T13:25:39.115500Z,,,54778789_125,job77ad22aa390c5e2ebde0905bd77bffd1.log_125,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,5,4841.76939988136,11.8034000396729,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.701622194449107,0.704900916682349
126,2025-03-25T12:04:45.542700Z,2025-03-25T13:25:27.312100Z,2025-03-25T13:25:39.107800Z,,,54778789_126,job77ad22aa390c5e2ebde0905bd77bffd1.log_126,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,6,4841.76939988136,11.7957000732422,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.701622194449107,0.704898777802785
127,2025-03-25T12:04:45.542700Z,2025-03-25T13:25:27.312Z,2025-03-25T13:25:39.100100Z,,,54778789_127,job77ad22aa390c5e2ebde0905bd77bffd1.log_127,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,7,4841.76929998398,11.7881000041962,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.701622166699833,0.704896638923221
